"SOURCE","TARGET"
"Dance With Me","Richard Adler"
"Dance With Me","Debelah Morgan"
"Dance With Me","Giloh Morgan"
"Dance With Me","Jerry Ross"
"Cake By The Ocean","DNCE"
"Cake By The Ocean","Mattman & Robin"
"Cake By The Ocean","Joseph Jonas"
"Cake By The Ocean","Justin Tranter"
"Cake By The Ocean","Mattias Larsson"
"Cake By The Ocean","Robin Fredriksson"
"C'mon N' Ride It (The Train)","Quad City DJ's"
"C'mon N' Ride It (The Train)","C.C. Lemonhead"
"C'mon N' Ride It (The Train)","Jay Ski"
"C'mon N' Ride It (The Train)","Barry White"
"C'mon N' Ride It (The Train)","C.C. Lemonhead"
"C'mon N' Ride It (The Train)","Jay Ski"
"C'mon N' Ride It (The Train)","Michael Phillips"
"Alright","Kris Kross"
"Alright","Supercat"
"Alright","Jermaine Dupri"
"Alright","Jermaine Dupri"
"Dangerous","Busta Rhymes"
"Dangerous","Rashad Smith"
"Dangerous","Trevor Smith"
"Dangerous","Rashad Smith"
"Dangerous","Henry Stone"
"Dangerous","Freddy Stonewall"
"Angel","Madonna"
"Angel","Nile Rodgers"
"Angel","Madonna"
"Angel","Stephen Bray"
"Always","Saliva"
"Always","Bob Marlette"
"Always","Bob Marlette"
"Always","Josey Scott"
"Lean On","Major Lazer"
"Lean On","DJ Snake"
"Lean On","MO"
"Lean On","Major Lazer"
"Lean On","DJ Snake"
"Lean On","Karen Marie Ørsted"
"Lean On","Thomas Pentz"
"Lean On","William Grigahcine"
"Lean On","Philip Meckseper"
"Lean On","Martin Bresso"
"Yes Indeed","Lil Baby"
"Yes Indeed","Drake"
"Yes Indeed","Wheezy"
"Yes Indeed","B-Rackz"
"Yes Indeed","Dominique Jones"
"Yes Indeed","Aubrey Graham"
"Yes Indeed","Wesley Glass"
"Yes Indeed","Branden Brown"
"Independent","Webbie"
"Independent","Boosie Badazz"
"Independent","Lil Phat"
"Independent","Melvin Vernell III"
"Independent","Jeremy Varnard Allen"
"Independent","Torence Hatch"
"Independent","Webster Gradney Jr"
"Yeah!","Usher"
"Yeah!","Lil Jon"
"Yeah!","Ludacris"
"Yeah!","Lil Jon"
"Yeah!","Christopher Bridges"
"Yeah!","James Phillips"
"Yeah!","Jonathan Smith"
"Yeah!","LaMarquis Jefferson"
"Yeah!","Patrick Smith"
"Yeah!","Sean Garrett"
"Money Maker","Ludacris"
"Money Maker","Pharrell Williams"
"Money Maker","The Neptunes"
"Money Maker","Pharrell Williams"
"Money Maker","Christopher Bridges"
"Make Me Better","Fabolous"
"Make Me Better","Ne-Yo"
"Make Me Better","Timbaland"
"Make Me Better","Timothy Mosley"
"Make Me Better","John Jackson"
"Make Me Better","Shaffer Smith"
"LoveGame","Lady Gaga"
"LoveGame","RedOne"
"LoveGame","Stefani Germanotta"
"LoveGame","Nadir Khayat"
"F**k You! (Forget You)","Cee Lo Green"
"F**k You! (Forget You)","The Smeezingtons"
"F**k You! (Forget You)","Bruno Mars"
"F**k You! (Forget You)","CeeLo Green"
"F**k You! (Forget You)","Philip Lawrence"
"F**k You! (Forget You)","Ari Levine"
"Hot Boy","Bobby Shmurda"
"Hot Boy","Go Grizzly Cheeze Beatz"
"Hot Boy","Horace Walls"
"Hot Boy","Dominique Jones"
"Hot Boy","Kevin Price"
"Hot Boy","Darryl McCorkell"
"Hot Boy","Irvin Whitlow"
"Hot Boy","Josiah Muhammad"
"Honey, I'm Good.","Andy Grammer"
"Honey, I'm Good.","Sipe"
"Honey, I'm Good.","Brian West"
"Honey, I'm Good.","Steve Greenberg"
"Honey, I'm Good.","Andy Grammer"
"Honey, I'm Good.","Nolan Sipe"
"Ex's & Oh's","Elle King"
"Ex's & Oh's","Dave Bassett"
"Ex's & Oh's","Elle King"
"Ex's & Oh's","Dave Bassett"
"My House","Flo Rida"
"My House","Johan Carlsson"
"My House","MAG"
"My House","Ross Golan"
"My House","Johan Carlsson"
"My House","Marco Borrero"
"My House","Roy Hammond"
"My House","Tramar Dillard"
"Hey Look Ma, I Made It","Panic! At The Disco"
"Hey Look Ma, I Made It","Jake Sinclair"
"Hey Look Ma, I Made It","Dillon Francis"
"Hey Look Ma, I Made It","Brendon Urie"
"Hey Look Ma, I Made It","Dillon Francis"
"Hey Look Ma, I Made It","Michael Angelakos"
"Hey Look Ma, I Made It","Sam Hollander"
"Hey Look Ma, I Made It","Jake Sinclair"
"Hey Look Ma, I Made It","Morgan Kibby"
"Love Is On The Way","Saigon Kick"
"Love Is On The Way","Jason Bieler"
"Love Is On The Way","Jason Bieler"
"Dre Day","Dr. Dre"
"Here Comes The Hotstepper (From ""Ready To Wear"")","Ini Kamoze"
"Here Comes The Hotstepper (From ""Ready To Wear"")","Salaam Remi"
"Here Comes The Hotstepper (From ""Ready To Wear"")","Ini Kamoze"
"Here Comes The Hotstepper (From ""Ready To Wear"")","Salaam Remi"
"Gimme The Light","Sean Paul"
"Gimme The Light","Troyton Rami"
"Gimme The Light","Roger Mackenzie"
"Gimme The Light","Sean Paul Henriques"
"Gimme The Light","Troyton Rami"
"Locked Up","Akon"
"Locked Up","Styles P."
"Locked Up","Akon"
"Locked Up","Akon"
"It Ends Tonight","The All-American Rejects"
"It Ends Tonight","Howard Benson"
"It Ends Tonight","Nick Wheeler"
"It Ends Tonight","Tyson Ritter"
"Mad","Ne-Yo"
"Mad","Stargate"
"Mad","Ne-Yo"
"Mad","Mikkel S. Eriksen"
"Mad","Tor Erik Hermansen"
"Mad","Shaffer Smith"
"High Hopes","Frank Sinatra"
"High Hopes","Children's Choir"
"Jump Around","House Of Pain"
"Jump Around","DJ Muggs"
"Jump Around","Lawrence Muggerud"
"Jump Around","Erik Schrody"
"Laffy Taffy","D4L"
"Laffy Taffy","K-Rab"
"Laffy Taffy","Lafabian Williams, Adrian Parks, Dennis Butler, Cory Way, Broderick Thompson Smith, Michael Johnson, Kenji Westbrook"
"I Write Sins Not Tragedies","Panic! At The Disco"
"I Write Sins Not Tragedies","Matt Squire"
"Glamorous","Fergie"
"Glamorous","Ludacris"
"Glamorous","Polow da Don"
"Glamorous","Stacy Ferguson"
"Glamorous","Jamal Jones"
"Glamorous","William Adams"
"Glamorous","Elvis Williams"
"Glamorous","Christopher Bridges"
"Hate That I Love You","Rihanna"
"Hate That I Love You","Ne-Yo"
"Hate That I Love You","Stargate"
"Hate That I Love You","Shaffer Smith"
"Hate That I Love You","Tor Erik Hermansen"
"Hate That I Love You","Mikkel S. Eriksen"
"He Loves You Not","Dream"
"He Loves You Not","David Frank"
"He Loves You Not","Steve Kipner"
"He Loves You Not","Steve Kipner"
"He Loves You Not","David Frank"
"He Loves You Not","Pamela Sheyne"
"Freek-A-Leek","Petey Pablo"
"Freek-A-Leek","Lil Jon"
"Freek-A-Leek","Lil Jon, Corey Evans, Moses Barrett, Craig Love, LaMarquis Jefferson"
"Leave (Get Out)","JoJo"
"Leave (Get Out)","Soulshock & Karlin"
"Leave (Get Out)","Soulshock"
"Leave (Get Out)","Kenneth Karlin"
"Leave (Get Out)","Alex Cantrell"
"Leave (Get Out)","Phillip ""Whitey"" White"
"Feel This Moment","Pitbull"
"Feel This Moment","Christina Aguilera"
"Feel This Moment","Adam Messinger"
"Feel This Moment","Nasri Atweh"
"Feel This Moment","Sir Nolan"
"Feel This Moment","DJ Buddha"
"Feel This Moment","Armando C. Pérez"
"Feel This Moment","Nasri Atweh"
"Feel This Moment","Adam Messinger"
"Feel This Moment","Nolan Lambroza"
"Feel This Moment","Urales Vargas"
"Feel This Moment","Christina Aguilera"
"Feel This Moment","Pål Waaktaar"
"Feel This Moment","Morten Harket"
"Feel This Moment","Magne Furuholmen"
"I'm Sprung","T-Pain"
"I'm Sprung","T-Pain"
"I'm Sprung","Faheem Najm"
"Kiss Kiss","Chris Brown"
"Kiss Kiss","T-Pain"
"Kiss Kiss","T-Pain"
"Kiss Kiss","Chris Brown"
"Kiss Kiss","Faheem Najm"
"If I Were A Boy","Beyonce"
"If I Were A Boy","Toby Gad"
"If I Were A Boy","Beyoncé Knowles"
"If I Were A Boy","Brittany Jean Carlson"
"If I Were A Boy","Toby Gad"
"Latch","Disclosure"
"Latch","Sam Smith"
"Latch","Disclosure"
"Latch","Guy Lawrence"
"Latch","Howard Lawrence"
"Latch","James Napier"
"Latch","Sam Smith"
"In The Night","The Weeknd"
"In The Night","Max Martin"
"In The Night","Ali Payami"
"In The Night","The Weeknd (co.)"
"In The Night","Abel Tesfaye"
"In The Night","Ahmad Balshe"
"In The Night","Ali Payami"
"In The Night","Savan Kotecha"
"In The Night","Max Martin"
"In The Night","Peter Svensson"
"ME!","Taylor Swift"
"ME!","Brendon Urie"
"ME!","Taylor Swift"
"ME!","Joel Little"
"ME!","Taylor Swift"
"ME!","Joel Little"
"ME!","Brendon Urie"
"Womanizer","Britney Spears"
"Womanizer","The Outsyders"
"Womanizer","The Outsyders"
"TiK ToK","Ke$ha"
"TiK ToK","Dr. Luke"
"TiK ToK","Benny Blanco"
"TiK ToK","Kesha Sebert"
"TiK ToK","Lukasz Gottwald"
"TiK ToK","Benny Blanco"
"Wonderful","Adam Ant"
"Work From Home","Fifth Harmony"
"Work From Home","Ty Dolla $ign"
"Work From Home","Ammo"
"Work From Home","DallasK"
"Work From Home","Daniel Bedingfield"
"Work From Home","Joshua Coleman"
"Work From Home","Dallas Koehlke"
"Work From Home","Jude Demorest"
"Work From Home","Tyrone Griffin Jr."
"Work From Home","Alexander Izquierdo"
"Work From Home","Brian Lee"
"Work From Home","Larry Wells Jr."
"Work It","Missy ""Misdemeanor"" Elliott"
"Work Out","J. Cole"
"Work Out","J. Cole"
"Work Out","Jermaine Cole"
"Work Out","Elliot Wolff"
"Work Out","Kanye West"
"Work Out","John Stephens"
"Work Out","Miri Ben-Ari"
"Work Out","Sukmeke Rainey"
"Work Out","Bosco Kante"
"Work","A$AP Ferg"
"Work","Chinza // Fly"
"Work","Darold Ferguson"
"Work","Steven Pugh"
"Worth It","Fifth Harmony"
"Worth It","Kid Ink"
"Worth It","Stargate"
"Worth It","Ori Kaplan"
"Worth It","Priscilla Renea"
"Worth It","Mikkel S. Eriksen"
"Worth It","Tor Erik Hermansen"
"Worth It","Ori Kaplan"
"Wow.","Post Malone"
"Wow.","Louis Bell"
"Wow.","Frank Dukes"
"Wow.","Austin Post"
"Wow.","Louis Bell"
"Wow.","Adam Feeney"
"Wow.","Billy Walsh"
"Wow.","Anthoine Walters"
"Wow.","Carl Rosen"
"Wrecking Ball","Miley Cyrus"
"Wrecking Ball","Dr. Luke"
"Wrecking Ball","Cirkut"
"Wrecking Ball","Maureen McDonald"
"Wrecking Ball","Stephan Moccio"
"Wrecking Ball","Wallace Skarbek"
"Wrecking Ball","David Kim"
"Wrecking Ball","Lukasz Gottwald"
"Wrecking Ball","Henry Walter"
"XO TOUR Llif3","Lil Uzi Vert"
"Yo (Excuse Me Miss)","Chris Brown"
"Yo (Excuse Me Miss)","Dre & Vidal"
"Yo (Excuse Me Miss)","Andre Harris"
"Yo (Excuse Me Miss)","Vidal Davis"
"Yo (Excuse Me Miss)","Johnta Austin"
"You And I","Eddie Rabbitt"
"You And I","Crystal Gayle"
"You And I","David Malloy"
"You And I","Frank J. Myers"
"You And Me","Alice Cooper"
"You And Me","Bob Ezrin"
"You And Me","Alice Cooper, Dick Wagner"
"You Are Not Alone","Michael Jackson"
"You Are Not Alone","Kelly"
"You Are Not Alone","Jackson"
"You Are Not Alone","R. Kelly"
"You Belong With Me","Taylor Swift"
"You Belong With Me","Taylor Swift"
"You Belong With Me","Nathan Chapman"
"You Belong With Me","Taylor Swift"
"You Belong With Me","Liz Rose"
"You Don't Know My Name","Alicia Keys"
"You Don't Know My Name","Kanye West"
"You Don't Know My Name","Alicia Keys"
"You Don't Know My Name","Alicia Keys"
"You Don't Know My Name","Kanye West"
"You Don't Know My Name","Harold Lilly"
"You Don't Know My Name","J. R. Bailey"
"You Don't Know My Name","Mel Kent"
"You Don't Know My Name","Ken Williams"
"You Found Me","The Fray"
"You Found Me","Aaron Johnson and Mike Flynn"
"You Found Me","Isaac Slade and Joe King"
"You Gotta Be","Des'ree"
"You Gotta Be","Ashley Ingram"
"You Gotta Be","Des'ree"
"You Gotta Be","Ashley Ingram"
"You Learn/You Oughta Know","Alanis Morissette"
"You Learn/You Oughta Know","Glen Ballard"
"You Learn/You Oughta Know","Alanis Morissette"
"You Learn/You Oughta Know","Glen Ballard"
"You Make Me Feel...","Cobra Starship"
"You Make Me Feel...","Sabi"
"You Make Me Feel...","Steve Mac"
"You Make Me Feel...","Steve Mac"
"You Make Me Feel...","Ina Wroldsen"
"Uptown Funk!","Mark Ronson"
"Uptown Funk!","Bruno Mars"
"Uptown Funk!","Mark Ronson"
"Uptown Funk!","Jeff Bhasker"
"Uptown Funk!","Bruno Mars"
"Uptown Funk!","Mark Ronson"
"Uptown Funk!","Bruno Mars"
"Uptown Funk!","Philip Lawrence"
"Uptown Funk!","Jeff Bhasker"
"Uptown Funk!","Nicholas Williams"
"Uptown Funk!","Devon Gallaspy"
"Uptown Funk!","Charles Wilson"
"Uptown Funk!","Robert Wilson"
"Uptown Funk!","Ronnie Wilson"
"Uptown Funk!","Rudolph Taylor"
"Uptown Funk!","Lonnie Simmons"
"Wake Up In The Sky","Gucci Mane"
"Wake Up In The Sky","Bruno Mars"
"Wake Up In The Sky","Kodak Black"
"Wake Up In The Sky","Tarentino"
"Wake Up In The Sky","DY"
"Wake Up In The Sky","Tre Pounds"
"Wake Up In The Sky","Bruno Mars"
"Wake Up In The Sky","Radric Davis"
"Wake Up In The Sky","Peter Hernandez"
"Wake Up In The Sky","Bill Kapri"
"Wake Up In The Sky","Chance Youngblood"
"Wake Up In The Sky","Dwan Avery"
"Wake Up In The Sky","Jeff LaCroix"
"Walk It Talk It","Migos"
"Walk It Talk It","Drake"
"Walk It Talk It","OG Parker"
"Walk It Talk It","Deko"
"Walk It Talk It","Kirsnick Ball"
"Walk It Talk It","Kiari Cephus"
"Walk It Talk It","Andrew Decouto"
"Walk It Talk It","Harbosky Martiniz Gordon"
"Walk It Talk It","Aubrey Graham"
"Walk It Talk It","Frederick D. Hall"
"Walk It Talk It","Montay Humphrey"
"Walk It Talk It","Donald B. Jenkins"
"Walk It Talk It","Quavious Marshall"
"Walk It Talk It","Jerel Nance"
"Walk It Talk It","Brian Nash"
"Walk It Talk It","Joshua Parker"
"Walk It Talk It","Korey Roberson"
"Walk It Talk It","Howard M. Simons"
"We Are Young","fun."
"We Are Young","Janelle Monae"
"We Are Young","Jeff Bhasker"
"We Are Young","Jack Antonoff"
"We Are Young","Jeff Bhasker"
"We Are Young","Andrew Dost"
"We Are Young","Nathaniel Ruess"
"Umbrella","Rihanna"
"Umbrella","Jay-Z"
"Umbrella","Tricky Stewart"
"Umbrella","Christopher Stewart"
"Umbrella","Terius Nash"
"Umbrella","Kuk Harrell"
"Umbrella","Shawn Carter"
"Underneath It All","No Doubt"
"Underneath It All","Lady Saw"
"Underneath It All","Sly and Robbie"
"Underneath It All","No Doubt"
"Underneath It All","Gwen Stefani"
"Underneath It All","David Stewart"
"Twisted","Gorilla Zoe"
"Twisted","Lil Jon"
"Unpredictable","Jamie Foxx"
"Unpredictable","Ludacris"
"Turn Me On","David Guetta"
"Turn Me On","Nicki Minaj"
"Turn Me On","Guetta"
"Turn Me On","Tuinfort"
"Turn Me On","Black Raw"
"Turn Me On","David Guetta"
"Turn Me On","Onika Maraj"
"Turn Me On","Giorgio Tuinfort"
"Turn Me On","Ester Dean"
"Watch Me","Bella Thorne"
"Watch Me","Zendaya"
"Watch Me","Ben Charles"
"Watch Me","Aaron Harmon"
"Watch Me","Jim Wes"
"Watch Me","Ben Charles"
"Watch Me","Aaron Harmon"
"Watch Me","Jim Wes"
"Turn Off The Light","Nelly Furtado"
"Turn Off The Light","Gerald Eaton"
"Turn Off The Light","Brian West"
"Turn Off The Light","Nelly Furtado"
"Turn Off The Light","Nelly Furtado"
"Turn The Beat Around (From ""The Specialist"")","Gloria Estefan"
"Turn The Beat Around (From ""The Specialist"")","Warren Schatz"
"Turn The Beat Around (From ""The Specialist"")","Gerald Jackson"
"Turn The Beat Around (From ""The Specialist"")","Peter Jackson"
"Two Princes","Spin Doctors"
"Two Princes","Frank Aversa"
"Two Princes","Mark White"
"Two Princes","Eric Schenkman"
"Two Princes","Chris Barron"
"Two Princes","Aaron Comess"
"Two Princes","Mark White"
"Two Princes","Eric Schenkman"
"Two Princes","Chris Barron"
"Two Princes","Aaron Comess"
"U + Ur Hand","P!nk"
"U + Ur Hand","Max Martin"
"U + Ur Hand","Dr. Luke"
"U + Ur Hand","Pink"
"U + Ur Hand","Max Martin"
"U + Ur Hand","Lukasz Gottwald"
"U + Ur Hand","Rami Yacoub"
"U Don't Have To Call","Usher"
"U Don't Have To Call","The Neptunes"
"U Don't Have To Call","Pharrell Williams"
"U Got It Bad","Usher"
"U Got It Bad","Jermaine Dupri"
"U Got It Bad","Usher Raymond IV"
"U Got It Bad","Jermaine Dupri"
"U Got It Bad","Bryan-Michael Cox"
"U Know What's Up","Donell Jones"
"U Know What's Up","Eddie F."
"U Know What's Up","Darren Lighty"
"U Know What's Up","Edward Ferrell"
"U Know What's Up","Darren Lighty"
"U Know What's Up","Clifton Lighty"
"U Know What's Up","Balewa Muhammad"
"U Know What's Up","Anthony Hamilton"
"U Know What's Up","Veronica McKenzie"
"U Remind Me","Usher"
"U Remind Me","Edmund Clement"
"U Remind Me","Jimmy Jam & Terry Lewis"
"U Remind Me","Anita McCloud"
"U Remind Me","Edmund Clement"
"Un-Break My Heart","Toni Braxton"
"Un-Break My Heart","David Foster"
"Un-Break My Heart","Diane Warren"
"Unbelievable","Diamond Rio"
"Unbelievable","Diamond Rio"
"Unbelievable","Mike Clute"
"Unbelievable","Al Anderson"
"Unbelievable","Jeffrey Steele"
"Under The Bridge","Red Hot Chili Peppers"
"Under The Bridge","Rick Rubin"
"Under The Bridge","Flea"
"Under The Bridge","Frusciante"
"Under The Bridge","Kiedis"
"Under The Bridge","Smith"
"Unfaithful","Rihanna"
"Unfaithful","Stargate"
"Unfaithful","Shaffer Smith"
"Unfaithful","Mikkel S. Eriksen"
"Unfaithful","Tor Erik Hermansen"
"Unforgettable","Dinah Washington"
"Unpretty","TLC"
"Unpretty","Dallas Austin"
"Unpretty","Dallas Austin"
"Unpretty","Tionne Watkins"
"Unskinny Bop","Poison"
"Unskinny Bop","Bruce Fairbairn"
"Unskinny Bop","C.C. DeVille"
"Unskinny Bop","Bret Michaels"
"Unskinny Bop","Bobby Dall"
"Unskinny Bop","Rikki Rockett"
"Unwell","matchbox twenty"
"Unwell","Matt Serletic"
"Unwell","Rob Thomas"
"Unwritten","Natasha Bedingfield"
"Unwritten","Wayne Rodrigues"
"Unwritten","Danielle Brisebois"
"Unwritten","Natasha Bedingfield"
"Unwritten","Danielle Brisebois"
"Unwritten","Wayne Rodrigues"
"Use Somebody","Kings Of Leon"
"Use Somebody","Jacquire King"
"Use Somebody","Angelo Petraglia"
"Use Somebody","Caleb Followill"
"Use Somebody","Jared Followill"
"Use Somebody","Matthew Followill"
"Use Somebody","Nathan Followill"
"Vision Of Love","Mariah Carey"
"Viva La Vida","Coldplay"
"Viva La Vida","Markus Dravs"
"Viva La Vida","Brian Eno"
"Viva La Vida","Jon Hopkins"
"Viva La Vida","Rik Simpson"
"Viva La Vida","Guy Berryman"
"Viva La Vida","Jonny Buckland"
"Viva La Vida","Will Champion"
"Viva La Vida","Chris Martin"
"Vogue","Madonna"
"Vogue","Madonna"
"Vogue","Shep Pettibone"
"Vogue","Madonna"
"Vogue","Shep Pettibone"
"Waiting For Tonight","Jennifer Lopez"
"Waiting For Tonight","Ric Wake"
"Waiting For Tonight","Richie Jones"
"Waiting For Tonight","Maria Christensen"
"Waiting For Tonight","Michael Garvin"
"Waiting For Tonight","Phil Temple"
"Wake Me Up When September Ends","Green Day"
"Wake Me Up When September Ends","Rob Cavallo"
"Wake Me Up!","Avicii"
"Wake Me Up!","Avicii"
"Wake Me Up!","Arash Pournouri"
"Wake Me Up!","Tim Bergling"
"Wake Me Up!","Egbert Dawkins"
"Wake Me Up!","Mike Einziger"
"Waking Up In Vegas","Katy Perry"
"Waking Up In Vegas","Greg Wells"
"Waking Up In Vegas","Katy Perry"
"Waking Up In Vegas","Katy Perry"
"Waking Up In Vegas","Desmond Child"
"Waking Up In Vegas","Andreas Carlsson"
"Walk It Out","Unk"
"Walk It Out","Unk"
"Walk It Out","Montay Humphrey"
"Walk It Out","Anthony Platt"
"Walk It Out","Howard Simmons"
"Walked Outta Heaven","Jagged Edge"
"Walked Outta Heaven","Cox"
"Walked Outta Heaven","Brian Casey"
"Walked Outta Heaven","Brandon Casey"
"Walked Outta Heaven","Bryan-Michael Cox"
"Wannabe","Spice Girls"
"Wannabe","Matt Rowe"
"Wannabe","Richard Stannard"
"Wannabe","Spice Girls"
"Wannabe","Matt Rowe"
"Wannabe","Richard Stannard"
"Want To Want Me","Jason Derulo"
"Want To Want Me","Ian Kirkpatrick"
"Want To Want Me","Jason Desrouleaux"
"Want To Want Me","Ian Kirkpatrick"
"Want To Want Me","Samuel Denison Martin"
"Want To Want Me","Lindy Robbins"
"Want To Want Me","Mitch Allan"
"Water Runs Dry","Boyz II Men"
"Water Runs Dry","Babyface"
"Water Runs Dry","Babyface"
"Waterfalls","TLC"
"Waterfalls","Organized Noize"
"Waterfalls","Marqueze Etheridge"
"Waterfalls","Lisa Lopes"
"Waterfalls","Organized Noize"
"We Are Never Ever Getting Back Together","Taylor Swift"
"We Are Never Ever Getting Back Together","Max Martin"
"We Are Never Ever Getting Back Together","Shellback"
"We Are Never Ever Getting Back Together","Taylor Swift"
"We Are Never Ever Getting Back Together","Taylor Swift"
"We Are Never Ever Getting Back Together","Max Martin"
"We Are Never Ever Getting Back Together","Shellback"
"We Be Burnin'","Sean Paul"
"We Be Burnin'","Renaissance Crew Productions"
"We Be Burnin'","Cezar Cunningham"
"We Be Burnin'","Sean Paul Henriques"
"We Be Burnin'","Steven Marsden"
"We Be Burnin'","Delano Thomas"
"We Be Burnin'","Michael ""Factor"" Jarrett"
"We Be Burnin'","Craig Serani Marsh"
"We Belong Together","Gavin DeGraw"
"We Can't Stop","Miley Cyrus"
"We Can't Stop","Mike Will Made It"
"We Can't Stop","P-Nasty"
"We Can't Stop","Rock City"
"We Can't Stop","Mike L. Williams II"
"We Can't Stop","Pierre Ramon Slaughter"
"We Can't Stop","Timothy Thomas"
"We Can't Stop","Theron Thomas"
"We Can't Stop","Miley Cyrus"
"We Can't Stop","Douglas Davis"
"We Can't Stop","Ricky Walters"
"We Fly High","Jim Jones"
"We Fly High","Zukhan Bey"
"We Fly High","Jim Jones"
"We Fly High","Zukhan Bey"
"We Found Love","Glee Cast"
"We Found Love","Kevin Elson"
"We Found Love","Mike ""Clay"" Stone"
"We Found Love","Jonathan Cain"
"We Found Love","Steve Perry"
"We Found Love","Neal Schon"
"We R Who We R","Ke$ha"
"We R Who We R","Dr. Luke"
"We R Who We R","Benny Blanco"
"We R Who We R","Ammo"
"We R Who We R","Kesha Sebert"
"We R Who We R","Joshua Coleman"
"We R Who We R","Lukasz Gottwald"
"We R Who We R","Jacob Kasher Hindlin"
"We R Who We R","Benjamin Levin"
"Weak","AJR"
"Weak","AJR"
"Weak","Adam Met"
"Weak","Jack Met"
"Weak","Ryan Met"
"What A Girl Wants","Christina Aguilera"
